Back to Index,Senior/Junior,Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Column1,Professional/Occupational Group,Notes,Valid?
Mar-11,Junior,,,EO,Finance Officer,,Home Office,Home Office,Financial Management Capability,,,1FC10,,3,20235,23802,,Finance,,
Mar-11,Junior,,,EO,HR Support Officer,,Home Office,Home Office,Financial Management Capability,,,1FC10,,1,20235,23802,,Finance,,
Mar-11,Junior,,,AO,Finance Support Officer,,Home Office,Home Office,Financial Management Capability,,,1FC10,,1,15386,17377,,Finance,,
Mar-11,Junior,,,Grade 6,Procurement Manager,,Home Office,Home Office,Commercial,,,2FC01,,1,54705,67699,,Procurement,,
Mar-11,Junior,,,Grade 7,Procurement Manager,,Home Office,Home Office,Commercial,,,2FC01,,2,44656,55264,,Procurement,,
Mar-11,Junior,,,SEO,Procurement Officer,,Home Office,Home Office,Commercial,,,2FC01,,1,32602,37964,,Procurement,,
Mar-11,Junior,,,EO,Executive Assistant,,Home Office,Home Office,Commercial,,,2FC01,,1,20235,23802,,Procurement,,
Mar-11,Junior,,,Grade 6,Procurement Manager,,Home Office,Home Office,Strategic Procurements and Major Programmes,,,1FC15,,3,54705,67699,,Procurement,,
Mar-11,Junior,,,Grade 7,Procurement Manager,,Home Office,Home Office,Strategic Procurements and Major Programmes,,,1FC15,,1,44656,55264,,Procurement,,
Mar-11,Junior,,,HEO,Procurement Officer,,Home Office,Home Office,Strategic Procurements and Major Programmes,,,1FC15,,1,25297,29757,,Procurement,,
Mar-11,Junior,,,EO,Procurement Officer,,Home Office,Home Office,Strategic Procurements and Major Programmes,,,1FC15,,1,20235,23802,,Procurement,,
Mar-11,Junior,,,Grade 6,Procurement Manager,,Home Office,Home Office,IPS; Home Office Commercial Director,,,1FC27,,5,54705,67699,,Procurement,,
Mar-11,Junior,,,Grade 7,Procurement Manager,,Home Office,Home Office,IPS; Home Office Commercial Director,,,1FC27,,1,44656,55264,,Procurement,,
Mar-11,Junior,,,Grade 7,Project Manager,,Home Office,Home Office,IPS; Home Office Commercial Director,,,1FC27,,1,44656,55264,,Procurement,,
Mar-11,Junior,,,AO,Procurement Officer,,Home Office,Home Office,IPS; Home Office Commercial Director,,,1FC27,,1,15386,17377,,Procurement,,
Mar-11,Junior,,,Grade 6,Procurement Manager,,Home Office,Home Office,"Sourcing, Category Management and Procurement Operations",,,1FC28,,3,54705,67699,,Procurement,,
Mar-11,Junior,,,Grade 7,Procurement Manager,,Home Office,Home Office,"Sourcing, Category Management and Procurement Operations",,,1FC28,,9,44656,55264,,Procurement,,
Mar-11,Junior,,,Grade 7,Human Resources Officer,,Home Office,Home Office,"Sourcing, Category Management and Procurement Operations",,,1FC28,,1,44656,55264,,Procurement,,
Mar-11,Junior,,,SEO,Senior Procurement Officer,,Home Office,Home Office,"Sourcing, Category Management and Procurement Operations",,,1FC28,,15.6,32602,37964,,Procurement,,
Mar-11,Junior,,,HEO,Procurement Officer,,Home Office,Home Office,"Sourcing, Category Management and Procurement Operations",,,1FC28,,9.86,25297,29757,,Procurement,,
Mar-11,Junior,,,EO,Procurement Officer,,Home Office,Home Office,"Sourcing, Category Management and Procurement Operations",,,1FC28,,11.6,20235,23802,,Procurement,,
Mar-11,Junior,,,EO,Executive Assistant,,Home Office,Home Office,"Sourcing, Category Management and Procurement Operations",,,1FC28,,2,20235,23802,,Procurement,,
Mar-11,Junior,,,AO,Procurement Officer,,Home Office,Home Office,"Sourcing, Category Management and Procurement Operations",,,1FC28,,8.43,15386,17377,,Procurement,,
Mar-11,Junior,,,EO,Executive Assistant,,Home Office,Home Office,Office of the Chief Information Officer,,,2FC05,,1,20235,23802,,Knowledge and Information Management (KIM),,
Mar-11,Junior,,,Grade 7,Knowledge Information Management Manager,,Home Office,Home Office,Office of the Chief Information Officer - Information,,,1FC11,,5,44656,55264,,Knowledge and Information Management (KIM),,
Mar-11,Junior,,,Grade 7,Chief of Staff,,Home Office,Home Office,Office of the Chief Information Officer - Information,,,1FC11,,1,44656,55264,,Information Technology,,
Mar-11,Junior,,,SEO,Knowledge Information Management Manager,,Home Office,Home Office,Office of the Chief Information Officer - Information,,,1FC11,,5,32602,37964,,Knowledge and Information Management (KIM),,
Mar-11,Junior,,,SEO,Secretariat Support,,Home Office,Home Office,Office of the Chief Information Officer - Information,,,1FC11,,1,32602,37964,,Information Technology,,
Mar-11,Junior,,,HEO,Knowledge Information Management Support Officer,,Home Office,Home Office,Office of the Chief Information Officer - Information,,,1FC11,,2,25297,29757,,Knowledge and Information Management (KIM),,
Mar-11,Junior,,,HEO,Communications Support Officer,,Home Office,Home Office,Office of the Chief Information Officer - Information,,,1FC11,,1,25297,29757,,Information Technology,,
Mar-11,Junior,,,EO,Executive Assistant,,Home Office,Home Office,Office of the Chief Information Officer - Information,,,1FC11,,1,20235,23802,,Knowledge and Information Management (KIM),,
Mar-11,Junior,,,Grade 6,Senior Programme Advisor,,Home Office,Home Office,Office of the Chief Information Officer Portfolio and Programmes,,,1FC22,,1,54705,67699,,Programme and Project Management (PPM),,
Mar-11,Junior,,,Grade 6,Senior Analyst,,Home Office,Home Office,Office of the Chief Information Officer Portfolio and Programmes,,,1FC22,,1,54705,67699,,Information Technology,,
Mar-11,Junior,,,Grade 7,Senior Programme Advisor,,Home Office,Home Office,Office of the Chief Information Officer Portfolio and Programmes,,,1FC22,,5,44656,55264,,Programme and Project Management (PPM),,
Mar-11,Junior,,,Grade 7,Profession Support,,Home Office,Home Office,Office of the Chief Information Officer Portfolio and Programmes,,,1FC22,,0.9,44656,55264,,Programme and Project Management (PPM),,
Mar-11,Junior,,,Grade 7,Profession Support,,Home Office,Home Office,Office of the Chief Information Officer Portfolio and Programmes,,,1FC22,,1,44656,55264,,Information Technology,,
Mar-11,Junior,,,SEO,Programme Avdisor,,Home Office,Home Office,Office of the Chief Information Officer Portfolio and Programmes,,,1FC22,,2,32602,37964,,Programme and Project Management (PPM),,
Mar-11,Junior,,,HEO,Profession Support,,Home Office,Home Office,Office of the Chief Information Officer Portfolio and Programmes,,,1FC22,,2,25297,29757,,Information Technology,,
Mar-11,Junior,,,EO,Executive Assistant,,Home Office,Home Office,Office of the Chief Information Officer Portfolio and Programmes,,,1FC22,,0.9,20235,23802,,Programme and Project Management (PPM),,
Mar-11,Junior,,,EO,Progamme Support Officer,,Home Office,Home Office,Office of the Chief Information Officer Portfolio and Programmes,,,1FC22,,2,20235,23802,,Programme and Project Management (PPM),,
Mar-11,Junior,,,Grade 6,Programme Manager,,Home Office,Home Office,Office of the Chief Information Officer - Enterprise Architecture,,,1FC26,,1,54705,67699,,Information Technology,,
Mar-11,Junior,,,Grade 6,Senior Architect IT,,Home Office,Home Office,Office of the Chief Information Officer - Enterprise Architecture,,,1FC26,,1,54705,67699,,Information Technology,,
Mar-11,Junior,,,Grade 7,Architect IT,,Home Office,Home Office,Office of the Chief Information Officer - Enterprise Architecture,,,1FC26,,4.6,44656,55264,,Information Technology,,
Mar-11,Junior,,,Grade 7,Programme Manager,,Home Office,Home Office,Office of the Chief Information Officer - Enterprise Architecture,,,1FC26,,1,44656,55264,,Information Technology,,
Mar-11,Junior,,,Grade 7,Senior Analyst,,Home Office,Home Office,Office of the Chief Information Officer - Enterprise Architecture,,,1FC26,,1,44656,55264,,Information Technology,,
Mar-11,Junior,,,SEO,Programme Support Officer,,Home Office,Home Office,Office of the Chief Information Officer - Enterprise Architecture,,,1FC26,,1,32602,37964,,Information Technology,,
Mar-11,Junior,,,HEO,Analyst,,Home Office,Home Office,Office of the Chief Information Officer - Enterprise Architecture,,,1FC26,,2,25297,29757,,Information Technology,,
Mar-11,Junior,,,HEO,Architect IT,,Home Office,Home Office,Office of the Chief Information Officer - Enterprise Architecture,,,1FC26,,1,25297,29757,,Information Technology,,
Mar-11,Junior,,,HEO,Programme Support Officer,,Home Office,Home Office,Office of the Chief Information Officer - Enterprise Architecture,,,1FC26,,1,25297,29757,,Information Technology,,
Mar-11,Junior,,,EO,Programme Support Officer,,Home Office,Home Office,Office of the Chief Information Officer - Enterprise Architecture,,,1FC26,,4,20235,23802,,Information Technology,,
Mar-11,Junior,,,EO,Executive Assistant,,Home Office,Home Office,Office of the Chief Information Officer - Enterprise Architecture,,,1FC26,,1,20235,23802,,Information Technology,,
Mar-11,Junior,,,Grade 6,Senior Finance Manager,,Home Office,Home Office,Management Office,,,2FC04,,1,54705,67699,,Operational Delivery,,
Mar-11,Junior,,,Grade 7,Senior Finance Manager,,Home Office,Home Office,Management Office,,,2FC04,,2,44656,55264,,Operational Delivery,,
Mar-11,Junior,,,Grade 7,Senior Business Manager,,Home Office,Home Office,Management Office,,,2FC04,,2,44656,55264,,Operational Delivery,,
Mar-11,Junior,,,EO,Finance Officer,,Home Office,Home Office,Management Office,,,2FC04,,1,20235,23802,,Operational Delivery,,
Mar-11,Junior,,,EO,Business Manager,,Home Office,Home Office,Management Office,,,2FC04,,1,20235,23802,,Operational Delivery,,
Mar-11,Junior,,,EO,Personal Assistant,,Home Office,Home Office,Management Office,,,2FC04,,1,20235,23802,,Operational Delivery,,
Mar-11,Junior,,,Grade 6,Senior Knowledge Information Management Manager,,Home Office,Home Office,Information Management Service,,,2FC04,,1,54705,67699,,Knowledge and Information Management (KIM),,
Mar-11,Junior,,,Grade 7,Senior Knowledge Information Management Manager,,Home Office,Home Office,Information Management Service,,,2FC04,,1.9,44656,55264,,Knowledge and Information Management (KIM),,
Mar-11,Junior,,,SEO,Knowledge Information Management Manager,,Home Office,Home Office,Information Management Service,,,2FC04,,7.8,32602,37964,,Knowledge and Information Management (KIM),,
Mar-11,Junior,,,HEO,Knowledge Information Management Manager,,Home Office,Home Office,Information Management Service,,,2FC04,,13,25297,29757,,Knowledge and Information Management (KIM),,
Mar-11,Junior,,,EO,Knowledge Information Management Manager,,Home Office,Home Office,Information Management Service,,,2FC04,,21.31,20235,23802,,Knowledge and Information Management (KIM),,
Mar-11,Junior,,,AO,Knowledge Information Management Support Officer,,Home Office,Home Office,Information Management Service,,,2FC04,,10.6,15386,17377,,Knowledge and Information Management (KIM),,
Mar-11,Junior,,,AA,Knowledge Information Management Support Officer,,Home Office,Home Office,Information Management Service,,,2FC04,,4,14043,14774,,Knowledge and Information Management (KIM),,
Mar-11,Junior,,,Grade 6,Customer Relationship Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,1,54705,67699,,Information Technology,,
Mar-11,Junior,,,Grade 6,Head of Major Infrastructure Programmes,,Home Office,Home Office,Home Office IT,,,2FC06,,1,54705,67699,,Information Technology,,
Mar-11,Junior,,,Grade 6,Senior Assurance Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,1,54705,67699,,Information Technology,,
Mar-11,Junior,,,Grade 6,Senior Business Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,1,54705,67699,,Information Technology,,
Mar-11,Junior,,,Grade 6,Senior Immigration Systems Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,1,54705,67699,,Information Technology,,
Mar-11,Junior,,,Grade 6,Senior IT Services manager,,Home Office,Home Office,Home Office IT,,,2FC06,,3,54705,67699,,Information Technology,,
Mar-11,Junior,,,Grade 6,Senior Project Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,1,54705,67699,,Information Technology,,
Mar-11,Junior,,,Grade 6,Senior Testing Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,1,54705,67699,,Information Technology,,
Mar-11,Junior,,,Grade 7,Communications Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,1,44656,55264,,Information Technology,,
Mar-11,Junior,,,Grade 7,Customer Relationship Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,3.8,44656,55264,,Information Technology,,
Mar-11,Junior,,,Grade 7,Senior Assurance Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,9,44656,55264,,Information Technology,,
Mar-11,Junior,,,Grade 7,Senior Business Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,1,44656,55264,,Information Technology,,
Mar-11,Junior,,,Grade 7,Senior IT Services manager,,Home Office,Home Office,Home Office IT,,,2FC06,,13.58,44656,55264,,Information Technology,,
Mar-11,Junior,,,Grade 7,Senior Immigration Systems Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,1,44656,55264,,Information Technology,,
Mar-11,Junior,,,Grade 7,Senior Project Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,13,44656,55264,,Information Technology,,
Mar-11,Junior,,,Grade 7,Senior Testing Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,10,44656,55264,,Information Technology,,
Mar-11,Junior,,,Grade 7,Finance Officer,,Home Office,Home Office,Home Office IT,,,2FC06,,2,44656,55264,,Finance,,
Mar-11,Junior,,,SEO,Assurance Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,2,32602,37964,,Information Technology,,
Mar-11,Junior,,,SEO,Business Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,2,32602,37964,,Information Technology,,
Mar-11,Junior,,,SEO,Immigration Systems Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,3,32602,37964,,Information Technology,,
Mar-11,Junior,,,SEO,IT Modernisation Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,4,32602,37964,,Information Technology,,
Mar-11,Junior,,,SEO,IT Services manager,,Home Office,Home Office,Home Office IT,,,2FC06,,20.8,32602,37964,,Information Technology,,
Mar-11,Junior,,,SEO,Project Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,5,32602,37964,,Information Technology,,
Mar-11,Junior,,,SEO,Testing Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,14.83,32602,37964,,Information Technology,,
Mar-11,Junior,,,SEO,Finance Officer,,Home Office,Home Office,Home Office IT,,,2FC06,,5,32602,37964,,Finance,,
Mar-11,Junior,,,HEO,Business Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,2,25297,29757,,Information Technology,,
Mar-11,Junior,,,HEO,Immigration Systems Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,2,25297,29757,,Information Technology,,
Mar-11,Junior,,,HEO,IT Modernisation Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,1,25297,29757,,Information Technology,,
Mar-11,Junior,,,HEO,IT Services manager,,Home Office,Home Office,Home Office IT,,,2FC06,,9.55,25297,29757,,Information Technology,,
Mar-11,Junior,,,HEO,Project Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,7,25297,29757,,Information Technology,,
Mar-11,Junior,,,HEO,Testing Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,13,25297,29757,,Information Technology,,
Mar-11,Junior,,,HEO,Finance Officer,,Home Office,Home Office,Home Office IT,,,2FC06,,5.69,25297,29757,,Finance,,
Mar-11,Junior,,,EO,Business Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,4,20235,23802,,Information Technology,,
Mar-11,Junior,,,EO,Immigration Systems Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,10,20235,23802,,Information Technology,,
Mar-11,Junior,,,EO,IT Modernisation Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,7,20235,23802,,Information Technology,,
Mar-11,Junior,,,EO,Project Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,3,20235,23802,,Information Technology,,
Mar-11,Junior,,,EO,Testing Manager,,Home Office,Home Office,Home Office IT,,,2FC06,,1,20235,23802,,Information Technology,,
Mar-11,Junior,,,EO,Finance Officer,,Home Office,Home Office,Home Office IT,,,2FC06,,6.35,20235,23802,,Finance,,
Mar-11,Junior,,,AO,Finance Support Officer,,Home Office,Home Office,Home Office IT,,,2FC06,,1,15386,17377,,Finance,,
Mar-11,Junior,,,AO,Immigration Systems Support Officer,,Home Office,Home Office,Home Office IT,,,2FC06,,6,15386,17377,,Information Technology,,
Mar-11,Junior,,,AO,Personal Secretary,,Home Office,Home Office,Home Office IT,,,2FC06,,0.8,15386,17377,,Information Technology,,
Mar-11,Junior,,,Grade 6,Head of Business Development,,Home Office,Home Office,Home Office General Property,,,1FC02,,1,54705,67699,,Property and asset management,,
Mar-11,Junior,,,Grade 6,Head of Facilities Delivery,,Home Office,Home Office,Home Office General Property,,,1FC02,,1,54705,67699,,Property and asset management,,
Mar-11,Junior,,,Grade 6,Head of Planning,,Home Office,Home Office,Home Office General Property,,,1FC02,,1,54705,67699,,Property and asset management,,
Mar-11,Junior,,,Grade 6,Head of Programmes,,Home Office,Home Office,Home Office General Property,,,1FC02,,1,54705,67699,,Property and asset management,,
Mar-11,Junior,,,Grade 7,Facilities Delivery Manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,7,44656,55264,,Property and asset management,,
Mar-11,Junior,,,Grade 7,Principal Estate Planning Manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,1,44656,55264,,Property and asset management,,
Mar-11,Junior,,,Grade 7,Principal Estates Surveyor,,Home Office,Home Office,Home Office General Property,,,1FC02,,2,44656,55264,,Property and asset management,,
Mar-11,Junior,,,Grade 7,Principal Procurement Manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,1,44656,55264,,Procurement,,
Mar-11,Junior,,,Grade 7,Principal Programme Manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,1,44656,55264,,Property and asset management,,
Mar-11,Junior,,,Grade 7,Principal Sustainable Development manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,1,44656,55264,,Property and asset management,,
Mar-11,Junior,,,Grade 7,Senior Finance Officer,,Home Office,Home Office,Home Office General Property,,,1FC02,,2,44656,55264,,Finance,,
Mar-11,Junior,,,SEO,Business Manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,1,32602,37964,,Property and asset management,,
Mar-11,Junior,,,SEO,Senior Estate Planning Manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,3.89,32602,37964,,Property and asset management,,
Mar-11,Junior,,,SEO,Senior Estates Surveyor,,Home Office,Home Office,Home Office General Property,,,1FC02,,2,32602,37964,,Property and asset management,,
Mar-11,Junior,,,SEO,Senior Facilities Manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,11.86,32602,37964,,Property and asset management,,
Mar-11,Junior,,,SEO,Senior Procurement Manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,1,32602,37964,,Procurement,,
Mar-11,Junior,,,SEO,Senior Programme Manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,6,32602,37964,,Property and asset management,,
Mar-11,Junior,,,SEO,Senior Technical Manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,2,32602,37964,,Property and asset management,,
Mar-11,Junior,,,SEO,Sustainable Development Manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,1.04,32602,37964,,Property and asset management,,
Mar-11,Junior,,,HEO,Business Manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,2,25297,29757,,Property and asset management,,
Mar-11,Junior,,,HEO,Estate Planning Manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,3,25297,29757,,Property and asset management,,
Mar-11,Junior,,,HEO,Estates Surveyor,,Home Office,Home Office,Home Office General Property,,,1FC02,,1,25297,29757,,Property and asset management,,
Mar-11,Junior,,,HEO,Facilities Manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,23,25297,29757,,Property and asset management,,
Mar-11,Junior,,,HEO,Programme Manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,1,25297,29757,,Property and asset management,,
Mar-11,Junior,,,HEO,Sustainable Development Manager,,Home Office,Home Office,Home Office General Property,,,1FC02,,1,25297,29757,,Property and asset management,,
