Back to Index,Senior/Junior,Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Professional/Occupational Group,Notes,Valid?
Mar-16,Senior,DD013,N/D,SCS1,"Deputy Director, HR Business Partnering and Analysis","Deputy Director, HR Business Partnering and Analysis","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Human Resources,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D003,759000,1,N/A,N/A,Human Resources,,1
Mar-16,Senior,DD017,N/D,SCS1,"Deputy Director, Deputy Chief Information Officer","Deputy Director, Deputy Chief Information Officer","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Digital, Data & Technology Services",03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D027,0,1,N/A,N/A,Information Technology,,1
Mar-16,Senior,DD020,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D007,0,1,N/A,N/A,,,1
Mar-16,Senior,DD021,Vacant,SCS1,Deputy Director Animal Health Policy and Implementation,Deputy Director Animal Health Policy and Implementation,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Animal & Plant Health,N/A,defra.helpline@defra.gsi.gov.uk,D007,0,1,N/A,N/A,Policy,,1
Mar-16,Senior,DD022,N/D,SCS1,"Deputy Director, Head of Bovine TB Programme","Deputy Director, Head of Bovine TB Programme","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Animal & Plant Health,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D007,1085000,1,N/A,N/A,Policy,,1
Mar-16,Senior,DD023,N/D,SCS1,"Deputy Director, Animal Public Health & Traceability","Deputy Director, Animal Public Health & Traceability","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Animal & Plant Health,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D007,1710000,1,N/A,N/A,Vets,Temporarily filling SCS1 post,1
Mar-16,Senior,DD024,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D007,0,1,N/A,N/A,,,1
Mar-16,Senior,DD025,N/D,SCS1,"Deputy Director, Climate Change and Noise & Nuisance","Deputy Director, Climate Change and Noise & Nuisance","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Environmental Quality,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D009,743000,1,N/A,N/A,Policy,Temporarily filling SCS1 post,1
Mar-16,Senior,DD027,N/D,SCS1,"Deputy Director, EQ Data & industrial Emissions","Deputy Director, EQ Data & industrial Emissions","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Environmental Quality,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D009,831000,1,N/A,N/A,Economics,Temporarily filling SCS1 post,1
Mar-16,Senior,DD030,N/D,SCS1,"Deputy Director, Head of Wildlife & Agri-Environment Policy","Deputy Director, Head of Wildlife & Agri-Environment Policy","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Natural Environment Policy,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D013,957000,1,N/A,N/A,Policy,,1
Mar-16,Senior,DD031,N/D,SCS1,"Deputy Director, Waste & Recycling","Deputy Director, Waste & Recycling","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Environmental Quality,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D009,3062000,1,N/A,N/A,Policy,,1
Mar-16,Senior,DD032,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D010,0,1,N/A,N/A,,,1
Mar-16,Senior,DD033,N/D,SCS1,"Deputy Director, Food & Farming Strategy & Innovation","Deputy Director, Food & Farming Strategy & Innovation","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Food & Farming,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D010,0,1,N/A,N/A,Policy,Temporarily filling SCS1 post,1
Mar-16,Senior,DD034,N/D,SCS1,"Deputy Director, Great British Food Unit - Exports, Industry & Growth","Deputy Director, Great British Food Unit - Exports, Industry & Growth","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Food & Farming,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D010,1592000,1,N/A,N/A,Policy,Temporarily filling SCS1 post,1
Mar-16,Senior,DD035,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D009,0,1,N/A,N/A,,,1
Mar-16,Senior,DD037,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D018,0,1,N/A,N/A,,,1
Mar-16,Senior,DD038,N/D,SCS1,"Deputy Director, Flood, Water & CBRN Emergencies","Deputy Director, Flood, Water & CBRN Emergencies","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D014,768000,1,N/A,N/A,Finance,Temporarily filling SCS1 post,1
Mar-16,Senior,DD040,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D018,0,1,N/A,N/A,,,1
Mar-16,Senior,DD041,N/D,SCS1,"Deputy Director, Fisheries & Conservation","Deputy Director, Fisheries & Conservation","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & Marine",03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D018,1410000,1,N/A,N/A,Policy,,1
Mar-16,Senior,DD042,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D013,0,0.58,N/A,N/A,,,1
Mar-16,Senior,DD044,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D010,0,1,N/A,N/A,,,1
Mar-16,Senior,DD045,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D013,0,1,N/A,N/A,,,1
Mar-16,Senior,DD046,N/D,SCS1,"Deputy Director, Rural","Deputy Director, Rural","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Natural Environment Policy,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D013,1243000,1,N/A,N/A,Programme and Project Management (PPM),,1
Mar-16,Senior,DD047,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D013,0,1,N/A,N/A,,,1
Mar-16,Senior,DD048,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D013,0,1,N/A,N/A,,,1
Mar-16,Senior,DD049,N/D,SCS1,"Deputy Director, Land Use","Deputy Director, Land Use","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Natural Environment Policy,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D013,1385000,1,N/A,N/A,Policy,,1
Mar-16,Senior,DD050,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D013,0,1,N/A,N/A,,,1
Mar-16,Senior,DD051,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D013,0,1,N/A,N/A,,,1
Mar-16,Senior,DD052,N/D,SCS1,"Deputy Director, ALB Transformation","Deputy Director, ALB Transformation","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",ALB Partnership & Public Appointments,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D026,573000,1,N/A,N/A,Programme and Project Management (PPM),Temporarily filling SCS1 post,1
Mar-16,Senior,DD053,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D013,0,0.71,N/A,N/A,,,1
Mar-16,Senior,DD054,N/D,SCS1,"Deputy Director, Farming Sectors","Deputy Director, Farming Sectors","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Food & Farming,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D010,1228000,1,N/A,N/A,Policy,,1
Mar-16,Senior,DD055,N/D,SCS1,"Deputy Director, CAP Policy & Farming Statistics","Deputy Director, CAP Policy & Farming Statistics","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Food & Farming,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D010,1074000,1,N/A,N/A,Policy,,1
Mar-16,Senior,DD056,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D013,0,1,N/A,N/A,,,1
Mar-16,Senior,DD057,N/D,SCS1,"Deputy Director, Head of Environment Strategy","Deputy Director, Head of Environment Strategy","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Natural Environment Policy,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D013,0,1,N/A,N/A,Economics,,1
Mar-16,Senior,DD058,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D014,0,1,N/A,N/A,,,1
Mar-16,Senior,DD059,N/D,SCS1,"Deputy Director, Chief Inspector of Drinking Water","Deputy Director, Chief Inspector of Drinking Water","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D014,1416000,1,N/A,N/A,Policy,,1
Mar-16,Senior,DD060,N/D,SCS1,"Deputy Director, Head of Water Services - Waste Water & Infrastructure","Deputy Director, Head of Water Services - Waste Water & Infrastructure","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D014,1010000,1,N/A,N/A,Policy,Temporarily filling SCS1 post,1
Mar-16,Senior,DD062,N/D,SCS1,"Deptuty Director, Water Quality","Deptuty Director, Water Quality","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D014,1248000,1,N/A,N/A,Policy,,1
Mar-16,Senior,DD063,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D014,0,1,N/A,N/A,,,1
Mar-16,Senior,DD064,N/D,SCS1,"Deputy Director, Corporate Communications, Strategy & Engagement","Deputy Director, Corporate Communications, Strategy & Engagement","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Communications,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D017,1046000,0.61,N/A,N/A,Communications,Job Share,1
Mar-16,Senior,DD064,N/D,SCS1,"Deputy Director, Corporate Communications, Strategy & Engagement","Deputy Director, Corporate Communications, Strategy & Engagement","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Communications,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D017,0,0.71,N/A,N/A,Communications,Job Share,1
Mar-16,Senior,DD065,N/D,SCS1,"Deputy Director, Head of News","Deputy Director, Head of News","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Communications,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D017,995000,1,N/A,N/A,Communications,,1
Mar-16,Senior,DD067,N/D,SCS1,"Deputy Director, International","Deputy Director, International","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & Marine",03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D018,830000,1,N/A,N/A,Policy,,1
Mar-16,Senior,DD068,N/D,SCS1,"Deputy Director, EU Strategy","Deputy Director, EU Strategy","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & Marine",03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D018,1122000,1,N/A,N/A,Policy,,1
Mar-16,Senior,DD069,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D015,0,1,N/A,N/A,,,1
Mar-16,Senior,DD070,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D018,0,0.88,N/A,N/A,,,1
Mar-16,Senior,DD072,N/D,SCS1,"Deputy Director, Head of Better Regulation","Deputy Director, Head of Better Regulation","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & Marine",03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D018,617000,1,N/A,N/A,Policy,Temporarily filling SCS1 post,1
Mar-16,Senior,DD075,N/D,SCS1,"Deputy Director, Head of Strategy & Implementation","Deputy Director, Head of Strategy & Implementation","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Strategy & Private Office,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D020,2698000,1,N/A,N/A,Policy,,1
Mar-16,Senior,DD077,N/D,SCS1,"Deputy Director, Animal Welfare, Science Oversight & Management","Deputy Director, Animal Welfare, Science Oversight & Management","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Animal & Plant Health,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,D007,1605000,1,N/A,N/A,Policy,,1
Mar-16,Senior,DD078,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D020,0,1,N/A,N/A,,,1
Mar-16,Senior,DD079,Eliminated,SCS1,Eliminated,Eliminated,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Eliminated,N/A,defra.helpline@defra.gsi.gov.uk,D024,0,1,N/A,N/A,,,1
Mar-16,Senior,DD081,N/D,SCS1,Deputy Chief Scientific Adviser,Deputy Chief Scientific Adviser,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Chief Scientific Adviser's Office,03459 33 55 77,defra.helpline@defra.gsi.gov.uk,DG04,859000,1,N/A,N/A,Science and Engineering,Temporarily filling SCS1 post on Secondment from Natural England,1
