Back to Index,Senior/Junior,Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Total Pay (£),Professional/Occupational Group,Notes,Valid?
Mar-15,Senior,13409,Charles Hay,SCS2,HMA Seoul,Representing British interests in South Korea,Foreign and Commonwealth Office,Foreign and Commonwealth office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13410,Andrew Key,SCS2,DHM Beijing,Representing British interests in China,Foreign and Commonwealth Office,Foreign and Commonwealth office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13411,Antony Phillipson,SCS2,BHC Singapore,Representing British interests in Singapore,Foreign and Commonwealth Office,Foreign and Commonwealth office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13412,Christopher Wood,SCS2,Taipei - General,Representing British Interests in Taiwan,Foreign and Commonwealth Office,Foreign and Commonwealth office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13413,Asif Ahmad,SCS2,HMA Manila,Representing British Interests in Philippines,Foreign and Commonwealth Office,Foreign and Commonwealth office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13500,Joanna Roper,SCS2,Director Consular,Leading delivery of consular services to British nationals,Foreign and Commonwealth Office,Foreign and Commonwealth office,Consular Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,6317337,1,85000,89999,,Policy,,1
Mar-15,Senior,13700,Anna Clunes,SCS2,Director Prosperity,Providing senior policy advice on the prosperity agenda,Foreign and Commonwealth Office,Foreign and Commonwealth office,Prosperity Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,3085916,1,85000,89999,,Policy,,1
Mar-15,Senior,14000,Deborah Bronnert,SCS3,Director General Operations,Board level leadership of corporate services,Foreign and Commonwealth Office,Foreign and Commonwealth office,DG Operations (Formerly C&D),0207 008 1500,dp-foi.img@fco.gov.uk,10000,18422344,1,120000,124999,,Policy,,1
Mar-15,Senior,14100,Jill Gallard,SCS2,Director Human Resources,Leading delivery of human resource management,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,10976222,1,65000,69999,,Operational Delivery,,1
Mar-15,Senior,14101,Jonathan Davies,SCS2,Director Diplomatic Academy,Leading delivery of Diplomatic Academy,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,85000,89999,,Human Resources,,1
Mar-15,Senior,14200,Peter Hill,SCS2,Director Strategy,Leading delivery of Strategy,Foreign and Commonwealth Office,Foreign and Commonwealth office,Central Units,0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,14300,Iain Walker,SCS2,Director Finance,Leading delivery of financial management,Foreign and Commonwealth Office,Foreign and Commonwealth office,Finance Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,2438006,1,95000,99999,,Policy,,1
Mar-15,Senior,14400,Vacant,SCS2,Director Estates and Security,Leading delivery of estates management and security,Foreign and Commonwealth Office,Foreign and Commonwealth office,Estates & Security Directorate,N/A,dp-foi.img@fco.gov.uk,14000,0,1,0,0,,Finance,,1
Mar-15,Senior,14500,Colin Martin-Reynolds,SCS2,Chief Information Officer,Leading delivery of information technology services,Foreign and Commonwealth Office,Foreign and Commonwealth office,Information & Technology Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,4403103,1,85000,89999,,Property and Asset Management,,1
Mar-15,Senior,15000,David King,SCS3,Special Representative for Climate Change,Providing senior policy advice on climate change,Foreign and Commonwealth Office,Foreign and Commonwealth office,PUS,0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,120000,124999,,Information Technology,,1
Mar-15,Senior,16000,Iain Macleod,SCS3,Legal Adviser,Providing legal advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,PUS,0207 008 1500,dp-foi.img@fco.gov.uk,10000,300000,1,125000,129999,,Policy,,1
Mar-15,Senior,16100,Catherine Adams,SCS2,Deputy Legal Adviser,Providing legal advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,PUS,0207 008 1500,dp-foi.img@fco.gov.uk,16000,0,1,90000,94999,,Law,,1
Mar-15,Senior,16200,Douglas Wilson,SCS2,Deputy Legal Adviser,Providing legal advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,PUS,0207 008 1500,dp-foi.img@fco.gov.uk,16000,0,1,85000,89999,,Law,,1
Mar-15,Senior,17000,Robin Grimes,SCS3,Chief Scientific Adviser,Providing senior policy advice on scientific matters,Foreign and Commonwealth Office,Foreign and Commonwealth office,PUS,0207 008 1500,dp-foi.img@fco.gov.uk,16000,0,0.4,125000,129999,,Law,,1
Mar-15,Senior,18000,Dominic Jermey,SCS3,Chief Executive UKTI,Leading UKTI support to British companies in export markets and to foreign investors,Foreign and Commonwealth Office,UK Trade & Investment,UK Trade & Investment,0207 215 8000,enquiries@bis.gsi.gov.uk,10000,7688701,1,135000,139999,,Policy,,1
Mar-15,Senior,18001,Catherine Raines,SCS2,UKTI Beijing,Leading UKTI support to British companies in China,Foreign and Commonwealth Office,Foreign and Commonwealth Office,UK Trade & Investment,0207 215 8000,dp-foi.img@fco.gov.uk,18000,0,1,130000,134999,,Policy,,1
Mar-15,Senior,18002,Kumar Iyer,SCS2,UKTI Mumbai,Leading UKTI support to British companies in India,Foreign and Commonwealth Office,Foreign and Commonwealth Office,UK Trade & Investment,0207 215 8000,dp-foi.img@fco.gov.uk,18000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,18003,Nicholas Archer,SCS2,Investment and Business Relations UKTI,Leading UKTI support in Investment and Business Relations,Foreign and Commonwealth Office,Foreign and Commonwealth Office,UK Trade & Investment,0207 215 8000,dp-foi.img@fco.gov.uk,18000,0,1,80000,84999,,Policy,,1
Mar-15,Senior,18003,Jane Owen,SCS2,Investment and Business Relations UKTI,Leading UKTI support in Investment and Business Relations,Foreign and Commonwealth Office,Foreign and Commonwealth Office,UK Trade & Investment,0207 215 8000,dp-foi.img@fco.gov.uk,18000,0,1,80000,84999,,Policy,,1
Mar-15,Senior,19100,Hugh Elliott,SCS2,Director Communications,Leading internal and external communications,Foreign and Commonwealth Office,Foreign and Commonwealth office,Communications Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,10000,3064776,1,85000,89999,,Policy,,1
Mar-15,Senior,19300,Tom Drew,SCS2,Principal Private Secretary,"Leading private offices, Parliamentary relations and Ministerial support",Foreign and Commonwealth Office,Foreign and Commonwealth office,Central Units,0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,85000,89999,,Communications,,1
Mar-15,Senior,19400,Vacant,SCS2,Chief Economist,Providing high level economic advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,PUS,N/A,dp-foi.img@fco.gov.uk,10000,0,1,0,0,,Policy,,1
Mar-15,Senior,20000,Richard Burge,SCS2,Director Wilton Park,Head of FCO Agency,Foreign and Commonwealth Office,Wilton Park,Wilton Park,0207 008 1500,dp-foi.img@fco.gov.uk,10000,1811431,1,115000,119999,,Economics,,1
Mar-15,Senior,14120,Anwar Choudhury,SCS2,Full Time Language Training,Pre post training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,90000,94999,,Policy,,1
Mar-15,Senior,14121,Laurence Bristow,SCS2,Full Time Language Training,Pre post training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,85000,89999,,Other,,1
Mar-15,Senior,14122,Judith Gough,SCS2,Full Time Language Training,Pre post training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,85000,89999,,Other,,1
Mar-15,Senior,14130,Menna Rawlings,SCS2,Temporary Position,Leave or pre post training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,85000,89999,,Other,,1
Mar-15,Senior,14131,Matthew Rycroft,SCS3,Temporary Position,Leave or pre post training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,120000,124999,,Other,,1
Mar-15,Senior,14132,Peter Millett,SCS2,Temporary Position,Leave or pre post training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,90000,94999,,Other,,1
Mar-15,Senior,14133,Charles Stagg,SCS3,Temporary Position,Leave or pre post training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,140000,144999,,Other,,1
Mar-15,Senior,14134,James Wood,SCS3,Temporary Position,Leave or pre post training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,135000,139999,,Other,,1
Mar-15,Senior,14135,Karen Pierce,SCS2,Temporary Position,Leave or pre post training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,85000,89999,,Other,,1
Mar-15,Senior,14136,David Cairns,SCS2,Temporary Position,Leave or pre post training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,85000,89999,,Other,,1
Mar-15,Senior,14136,David Cairns,SCS2,Temporary Position,Leave or pre post training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,85000,89999,,Other,,1
Mar-15,Junior,,,SMS1,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12500,,3,62000,117800,,Policy,,
Mar-15,Junior,,,D7,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12500,,6,55434,68539,,Policy,,
Mar-15,Junior,,,D6,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12500,,16,43967,56339,,Policy,,
Mar-15,Junior,,,C5,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12500,,16,33428,40905,,Policy,,
Mar-15,Junior,,,C4,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12500,,32.18,26640,32834,,Policy,,
Mar-15,Junior,,,B3,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12500,,22,21889,27658,,Policy,,
Mar-15,Junior,,,A2,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12500,,17,19805,21912,,Policy,,
Mar-15,Junior,,,A1,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12500,,2,18337,18337,,Policy,,
Mar-15,Junior,,,SMS1,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12600,,3,62000,117800,,Policy,,
Mar-15,Junior,,,D7,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12600,,11,55434,68539,,Policy,,
Mar-15,Junior,,,D6,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12600,,21,43967,56339,,Policy,,
Mar-15,Junior,,,C5,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12600,,10.23,33428,40905,,Policy,,
Mar-15,Junior,,,C4,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12600,,38,26640,32834,,Policy,,
Mar-15,Junior,,,B3,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12600,,19.2,21889,27658,,Policy,,
Mar-15,Junior,,,A2,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12600,,13,19805,21912,,Policy,,
Mar-15,Junior,,,C4,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,DG Europe & Globalisation,,,13300,,1,26640,32834,,Policy,,
Mar-15,Junior,,,B3,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,DG Europe & Globalisation,,,13300,,1,21889,27658,,Policy,,
Mar-15,Junior,,,SMS1,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13200,,20,62000,117800,,Policy,,
Mar-15,Junior,,,D7,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13200,,35.4,55434,68539,,Policy,,
Mar-15,Junior,,,D6,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13200,,35.9,43967,56339,,Policy,,
Mar-15,Junior,,,C5,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13200,,22,33428,40905,,Policy,,
Mar-15,Junior,,,C4,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13200,,81,26640,32834,,Policy,,
Mar-15,Junior,,,B3,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13200,,41.06,21889,27658,,Policy,,
Mar-15,Junior,,,A2,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13200,,17,19805,21912,,Policy,,
Mar-15,Junior,,,SMS1,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13210,,1,62000,117800,,Policy,,
Mar-15,Junior,,,D7,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13210,,1,55434,68539,,Policy,,
Mar-15,Junior,,,D6,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13210,,6,43967,56339,,Policy,,
Mar-15,Junior,,,C5,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13210,,5,33428,40905,,Policy,,
Mar-15,Junior,,,C4,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13210,,9,26640,32834,,Policy,,
Mar-15,Junior,,,B3,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13210,,2,21889,27658,,Policy,,
Mar-15,Junior,,,A2,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13210,,2,19805,21912,,Policy,,
Mar-15,Junior,,,SMS1,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13300,,43,62000,117800,,Policy,,
Mar-15,Junior,,,D7,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13300,,46,55434,68539,,Policy,,
Mar-15,Junior,,,D6,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13300,,106.02,43967,56339,,Policy,,
Mar-15,Junior,,,C5,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13300,,30,33428,40905,,Policy,,
Mar-15,Junior,,,C4,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13300,,126,26640,32834,,Policy,,
Mar-15,Junior,,,B3,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13300,,33,21889,27658,,Policy,,
Mar-15,Junior,,,A2,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13300,,34.6,19805,21912,,Policy,,
Mar-15,Junior,,,SMS1,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13400,,24,62000,117800,,Policy,,
Mar-15,Junior,,,D7,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13400,,23,55434,68539,,Policy,,
Mar-15,Junior,,,D6,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13400,,42,43967,56339,,Policy,,
Mar-15,Junior,,,C5,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13400,,25,33428,40905,,Policy,,
Mar-15,Junior,,,C4,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13400,,76,26640,32834,,Policy,,
Mar-15,Junior,,,B3,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13400,,19.81,21889,27658,,Policy,,
Mar-15,Junior,,,A2,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13400,,18,19805,21912,,Policy,,
